Lead ID,Date Added,Company Name,Business Type,Number of Outlets,Estimated Monthly Revenue (RM),Address,City,State,Postal Code,Website,Primary Contact Name,Job Title,Phone Number,Email Address,WhatsApp,Rating,Review Count,Price Level,Business Status,Google Place ID,Latitude,Longitude,Biggest Pain Point,ICP Tier (1/2/3),Lead Score (0-100),Lead Quality (HOT/WARM/QUALIFIED/COLD),Source,Notes,Follow-up Date,Contact Status (New/Contacted/Qualified/Proposal/Won/Lost),Owner (Sales Rep),Created By,Last Modified
GOOGLE-ChIJ6SVX,2025-11-05,Tezu Sushi,"Meal Takeaway, Restaurant",1,80000,"Lot 54, Lbh Skudai, Kawasan Perusahaan Tampoi, 81200 Johor Bahru, Johor Darul Ta'zim, Malaysia",81200 Johor Bahru,Johor,81200,,,,,,,,,Unknown,OPERATIONAL,ChIJ6SVXJtRz2jERuwrsHRH3TLE,1.4994509,103.7004554,Losing money to waste but don't know how much,1,,,Google Places API,Rating: /5 ( reviews),,New,,Google Places Scraper,2025-11-05
GOOGLE-ChIJEwbG,2025-11-05,Takoyaki Street JB,"Meal Takeaway, Restaurant",1,80000,"Jalan Pasar Karak, Kampung Baru Karak, 80000 Karak, Pahang, Malaysia",80000 Karak,Pahang,80000,,,,,,,5,2,Unknown,OPERATIONAL,ChIJEwbGWwAT2jERmhU0WRaPCZY,1.4580164,103.7648803,Losing money to waste but don't know how much,1,,,Google Places API,Rating: 5/5 (2 reviews),,New,,Google Places Scraper,2025-11-05
GOOGLE-ChIJZdNd,2025-11-05,Tora Sushi Xpress (Jalan Dhoby),"Meal Takeaway, Restaurant",1,80000,"18, Jalan Dhoby, Bandar Johor Bahru, 80000 Johor Bahru, Johor Darul Ta'zim, Malaysia",80000 Johor Bahru,Johor,80000,https://facebook.com/torasushixpress,,,016-818 3088,,016-818 3088,5,2,Unknown,OPERATIONAL,ChIJZdNdmYwT2jERO9z_nXrsdTg,1.4568031,103.7634579,Losing money to waste but don't know how much,1,,,Google Places API,Rating: 5/5 (2 reviews),,New,,Google Places Scraper,2025-11-05
GOOGLE-ChIJb_rj,2025-11-05,ZZNK NASI KAKWOOK RESEPI TRADISI,"Meal Takeaway, Restaurant",1,80000,"GERAI NO, 8, Jalan Kacung 1, SEDC, 81200 Johor Bahru, Johor Darul Ta'zim, Malaysia",81200 Johor Bahru,Johor,81200,,,,019-955 5509,,019-955 5509,5,1,Unknown,OPERATIONAL,ChIJb_rjTS1z2jERHCuDuOUaF3A,1.512853,103.7042309,Losing money to waste but don't know how much,1,,,Google Places API,Rating: 5/5 (1 reviews),,New,,Google Places Scraper,2025-11-05
GOOGLE-ChIJe3ja,2025-11-05,Jakoyaki,"Meal Takeaway, Restaurant",1,80000,"@MART KEMPAS, 10, Jln Persiaran Tanjung, Taman Cempaka, 81200 Johor Bahru, Johor, Malaysia",81200 Johor Bahru,Johor,81200,,,,012-785 5889,,012-785 5889,,,Unknown,OPERATIONAL,ChIJe3jacfVy2jERx4WdJzHtlhg,1.514465,103.7035459,Losing money to waste but don't know how much,1,,,Google Places API,Rating: /5 ( reviews),,New,,Google Places Scraper,2025-11-05
GOOGLE-ChIJFZFZ,2025-11-05,D' Sayang Cafe,"Meal Takeaway, Restaurant",1,80000,"K 13, Amart Kempas, Jalan Pesiaran Tanjung, Taman Cempaka, 81200 Johor Bahru, Johor Darul Ta'zim, Malaysia",81200 Johor Bahru,Johor,81200,,,,016-706 6650,,016-706 6650,5,1,Unknown,OPERATIONAL,ChIJFZFZp_Vy2jERS5MRmACiOgw,1.513728,103.7028349,Losing money to waste but don't know how much,1,,,Google Places API,Rating: 5/5 (1 reviews),,New,,Google Places Scraper,2025-11-05
GOOGLE-ChIJJ78d,2025-11-05,King Corntol,"Meal Takeaway, Restaurant",1,80000,"d75, Jln Persiaran Tanjung, Taman Cempaka, 81200 Johor Bahru, Johor Darul Ta'zim, Malaysia",81200 Johor Bahru,Johor,81200,,,,016-759 7563,,016-759 7563,,,Unknown,OPERATIONAL,ChIJJ78dofVy2jERSo9HUd0tUyw,1.513869,103.7026659,Losing money to waste but don't know how much,1,,,Google Places API,Rating: /5 ( reviews),,New,,Google Places Scraper,2025-11-05
GOOGLE-ChIJuRk0,2025-11-05,FanBees Pizza JB,"Meal Takeaway, Restaurant",1,80000,"Jalan Ibrahim Sultan, Belakang McD, Jln Stulang Laut, Kampung Stulang Laut, 80300 Johor Bahru, Johor Darul Ta'zim, Malaysia",80300 Johor Bahru,Johor,80300,,,,019-763 2559,,019-763 2559,,,Unknown,OPERATIONAL,ChIJuRk0-acT2jER9GaiYeMMnIs,1.4678881,103.7781281,Losing money to waste but don't know how much,1,,,Google Places API,Rating: /5 ( reviews),,New,,Google Places Scraper,2025-11-05
GOOGLE-ChIJJzpr,2025-11-05,Johor Bahru,"Locality, Political",1,80000,"Johor Bahru, Johor, Malaysia",Johor Bahru,Johor,,,,,,,,,,Unknown,,ChIJJzpr08YS2jER9dSTtR2y9NU,1.4798575,103.7642576,Losing money to waste but don't know how much,1,,,Google Places API,Rating: /5 ( reviews),,New,,Google Places Scraper,2025-11-05
GOOGLE-ChIJFXs5,2025-11-05,Hotel Seri Malaysia Johor Bahru,Lodging,1,120000,"LOT PTB 17648, Jalan Langkasuka, Larkin, 80350 Johor Bahru, Johor Darul Ta'zim, Malaysia",80350 Johor Bahru,Johor,17648,http://www.serimalaysia.com.my/,,,07-221 1002,,07-221 1002,3.6,1504,Unknown,OPERATIONAL,ChIJFXs57mlt2jERWUGJZIRmPdc,1.4963533,103.7461378,Losing money to waste but don't know how much,1,,,Google Places API,Rating: 3.6/5 (1504 reviews),,New,,Google Places Scraper,2025-11-05
GOOGLE-ChIJPQ9z,2025-11-05,Taman Sinar Harapan Jubli,Lodging,1,80000,"150, Jln Datin Halimah, Kampung Muafakat, 80350 Johor Bahru, Johor Darul Ta'zim, Malaysia",80350 Johor Bahru,Johor,80350,,,,07-236 1481,,07-236 1481,4.2,92,Unknown,OPERATIONAL,ChIJPQ9zJGRt2jER5yioPYQ4CJU,1.50128,103.7365398,Losing money to waste but don't know how much,1,,,Google Places API,Rating: 4.2/5 (92 reviews),,New,,Google Places Scraper,2025-11-05
GOOGLE-ChIJke5r,2025-11-05,Johor State Education Department,"Local Government Office, School",1,80000,"Wisma Pendidikan, Jalan Tun Abdul Razak, Larkin, 80604 Johor Bahru, Johor Darul Ta'zim, Malaysia",80604 Johor Bahru,Johor,80604,https://jpnjohor.moe.gov.my/,,,07-231 0000,,07-231 0000,4.2,188,Unknown,OPERATIONAL,ChIJke5rsqBy2jERr9eDwOn8Psk,1.4918643,103.7278973,Losing money to waste but don't know how much,1,,,Google Places API,Rating: 4.2/5 (188 reviews),,New,,Google Places Scraper,2025-11-05
GOOGLE-ChIJXyJb,2025-11-05,KPJ Puteri Specialist Hospital,"Hospital, Doctor, Health",2,160000,"33, Jalan Tun Abdul Razak (Susur 5), Larkin Jaya, 80350 Johor Bahru, Johor Darul Ta'zim, Malaysia",80350 Johor Bahru,Johor,80350,https://kpjhealth.com.my/puteri,,,07-225 3222,,07-225 3222,4.5,2175,Unknown,OPERATIONAL,ChIJXyJbvkRt2jER2vvCkDwp7Uw,1.4906273,103.7420823,Losing money to waste but don't know how much,1,,,Google Places API,Rating: 4.5/5 (2175 reviews),,New,,Google Places Scraper,2025-11-05
GOOGLE-ChIJzw00,2025-11-05,Sekolah Jenis Kebangsaan (T) Jalan Yahya Awal,School,1,80000,"Jalan Yahya Awal, Yahya Awal, 80000 Johor Bahru, Johor Darul Ta'zim, Malaysia",80000 Johor Bahru,Johor,80000,,,,07-224 5628,,07-224 5628,,,Unknown,OPERATIONAL,ChIJzw00DEtt2jERjm_UQ7vqSo4,1.479414,103.7479153,Losing money to waste but don't know how much,1,,,Google Places API,Rating: /5 ( reviews),,New,,Google Places Scraper,2025-11-05
GOOGLE-ChIJ_8JY,2025-11-05,Sekolah Jenis Kebangsaan (C) Foon Yew 3,"Primary School, School",1,80000,"22, Jalan Dato Jaafar, Taman Dato Onn, 80350 Johor Bahru, Johor Darul Ta'zim, Malaysia",80350 Johor Bahru,Johor,80350,,,,07-222 0368,,07-222 0368,,,Unknown,OPERATIONAL,ChIJ_8JYS0dt2jERc9z8s8IETrc,1.4909679,103.7505708,Losing money to waste but don't know how much,1,,,Google Places API,Rating: /5 ( reviews),,New,,Google Places Scraper,2025-11-05
GOOGLE-ChIJG0IC,2025-11-05,Pejabat Daerah Johor Bahru,"Local Government Office, Finance",1,80000,"Jln Datin Halimah, Larkin Jaya, 80350 Johor Bahru, Johor Darul Ta'zim, Malaysia",80350 Johor Bahru,Johor,80350,http://ptj.johor.gov.my/,,,07-224 1963,,07-224 1963,3,138,Unknown,OPERATIONAL,ChIJG0ICGUNt2jERsw9m-gBx1VQ,1.4924974,103.7414015,Losing money to waste but don't know how much,1,,,Google Places API,Rating: 3/5 (138 reviews),,New,,Google Places Scraper,2025-11-05
GOOGLE-ChIJo70_,2025-11-05,Petron New Larkin,"Gas Station, Convenience Store, Store",1,80000,"30, Jalan Larkin, Susur 5, 80200 Johor Bahru, Johor Darul Ta'zim, Malaysia",80200 Johor Bahru,Johor,80200,http://www.petron.com.my/web/,,,07-224 2313,,07-224 2313,3.8,259,Unknown,OPERATIONAL,ChIJo70_vEVt2jERObRlEocexGA,1.4881829,103.7446926,Losing money to waste but don't know how much,1,,,Google Places API,Rating: 3.8/5 (259 reviews),,New,,Google Places Scraper,2025-11-05
GOOGLE-ChIJE1rA,2025-11-05,Malaysian Halal Trading,Finance,1,80000,"1, Jalan Jeladan, Taman Dato Onn Jaffar, 80530 Johor Bahru, Johor Darul Ta'zim, Malaysia",80530 Johor Bahru,Johor,80530,,,,019-722 2207,,019-722 2207,,,Unknown,OPERATIONAL,ChIJE1rAS2lt2jER3hJ13LDrB_0,1.5005383,103.7449597,Losing money to waste but don't know how much,1,,,Google Places API,Rating: /5 ( reviews),,New,,Google Places Scraper,2025-11-05
GOOGLE-ChIJuXgP,2025-11-05,Drops Mas Enterprise,Restaurant,1,80000,"Incubator Batik Canting, PTB 20002, Cenderasari Road, Off Jalan Datin Halimah, Larkin, Larkin, 80350 Johor Bahru, Johor Darul Ta'zim, Malaysia",80350 Johor Bahru,Johor,20002,,,,019-731 7769,,019-731 7769,,,Unknown,OPERATIONAL,ChIJuXgPZl1t2jERMRoH_EJ_N34,1.4964973,103.7372518,Losing money to waste but don't know how much,1,,,Google Places API,Rating: /5 ( reviews),,New,,Google Places Scraper,2025-11-05
GOOGLE-ChIJ5cOd,2025-11-05,Caltex Wajar Cerah,Gas Station,1,80000,"Jalan Dewata, Taman Dato Onn Jaffar, 80350 Johor Bahru, Johor Darul Ta'zim, Malaysia",80350 Johor Bahru,Johor,80350,https://www.caltex.com/,,,,,,4.2,97,Unknown,OPERATIONAL,ChIJ5cOd_Gtt2jERRt_xPAzL_Qg,1.5004272,103.7465568,Losing money to waste but don't know how much,1,,,Google Places API,Rating: 4.2/5 (97 reviews),,New,,Google Places Scraper,2025-11-05
GOOGLE-ChIJZcHj,2025-11-05,The Brown Rice Shop,"Grocery Or Supermarket, Store",1,80000,"B-01-02, Jalan Tun Abdul Razak, 80350, Johor Bahru, Johor, Larkin, 81200 Johor Bahru, Johor, Malaysia",81200 Johor Bahru,Johor,80350,,,,07-221 7443,,07-221 7443,,,Unknown,OPERATIONAL,ChIJZcHjTkRt2jERZFMgHhn7k6A,1.4898,103.737759,Losing money to waste but don't know how much,1,,,Google Places API,Rating: /5 ( reviews),,New,,Google Places Scraper,2025-11-05
GOOGLE-ChIJPxcy,2025-11-05,MCOS DESIGN SDN BHD,"Clothing Store, Store",1,80000,"2, Jalan Dataran Larkin 5, Taman Larkin, 80350 Johor Bahru, Johor Darul Ta'zim, Malaysia",80350 Johor Bahru,Johor,80350,http://www.mcosdesign.com.my/,,,019-713 5610,,019-713 5610,4.2,28,Unknown,OPERATIONAL,ChIJPxcyfmdt2jERstP74UKIbt8,1.4986274,103.7418518,Losing money to waste but don't know how much,1,,,Google Places API,Rating: 4.2/5 (28 reviews),,New,,Google Places Scraper,2025-11-05
GOOGLE-ChIJK43_,2025-11-05,TASKA KASIH SAYANG IBU,School,1,80000,"NO 24, Jalan Rajawali, Larkin Jaya, 80350 Johor Bahru, Johor Darul Ta'zim, Malaysia",80350 Johor Bahru,Johor,80350,http://taska-kasih-sayang-ibu.blogspot.com/,,,013-703 5318,,013-703 5318,,,Unknown,OPERATIONAL,ChIJK43_nGht2jERV-NflQ850II,1.4992588,103.7406886,Losing money to waste but don't know how much,1,,,Google Places API,Rating: /5 ( reviews),,New,,Google Places Scraper,2025-11-05
GOOGLE-ChIJx20s,2025-11-05,Husni Amal Islamic Primary School,School,1,80000,"26, Jalan Rajawali, Taman Dato Onn Jaffar, 80350 Johor Bahru, Johor Darul Ta'zim, Malaysia",80350 Johor Bahru,Johor,80350,http://srihusniamal.blogspot.my/,,,07-238 8239,,07-238 8239,,,Unknown,OPERATIONAL,ChIJx20sJmZt2jERDiW9YUwDtTA,1.49936,103.7405347,Losing money to waste but don't know how much,1,,,Google Places API,Rating: /5 ( reviews),,New,,Google Places Scraper,2025-11-05
GOOGLE-ChIJH24l,2025-11-05,7-Eleven,"Convenience Store, Store",1,80000,"34, Jalan Persiaran Susur Larkin Perdana 2, Taman Larkin Perdana, 80350 Johor Bahru, Johor Darul Ta'zim, Malaysia",80350 Johor Bahru,Johor,80350,http://www.7eleven.com.my/,,,07-234 3357,,07-234 3357,3.9,15,Unknown,OPERATIONAL,ChIJH24lf2xt2jERaaA26hAOy84,1.5008939,103.7486951,Losing money to waste but don't know how much,1,,,Google Places API,Rating: 3.9/5 (15 reviews),,New,,Google Places Scraper,2025-11-05
GOOGLE-ChIJs41M,2025-11-05,Jurukur Jasa Jaya Sdn Bhd,Local Government Office,1,80000,"28-02 & 30-02, Jalan Dataran Larkin 5, Taman Dataran Larkin, 80350 Johor Bahru, Johor Darul Ta'zim, Malaysia",80350 Johor Bahru,Johor,80350,,,,07-232 3731,,07-232 3731,4.3,4,Unknown,OPERATIONAL,ChIJs41Mgmtt2jERBwmyWQHVZ80,1.4992671,103.7422702,Losing money to waste but don't know how much,1,,,Google Places API,Rating: 4.3/5 (4 reviews),,New,,Google Places Scraper,2025-11-05
GOOGLE-ChIJ9xl-,2025-11-05,Yayasan Pelajaran Johor,Restaurant,1,80000,"No. 15, Bangunan YPJ, Jalan Nuri, Kg Dato’ Onn, Karung Berkunci 711, Jaafar, Larkin Jaya, 80990 Johor Bahru, Johor, Malaysia",80990 Johor Bahru,Johor,80990,,,,07-234 4355,,07-234 4355,3.4,51,Unknown,OPERATIONAL,ChIJ9xl-SGlt2jERlQxydKPoyuo,1.50009,103.7449114,Losing money to waste but don't know how much,1,,,Google Places API,Rating: 3.4/5 (51 reviews),,New,,Google Places Scraper,2025-11-05
GOOGLE-ChIJyY4r,2025-11-05,Singapore,"Locality, Political",1,80000,Singapore,,,,,,,,,,,,Unknown,,ChIJyY4rtGcX2jERIKTarqz3AAQ,1.2811866,103.8503404,Losing money to waste but don't know how much,1,,,Google Places API,Rating: /5 ( reviews),,New,,Google Places Scraper,2025-11-05
GOOGLE-ChIJlzM4,2025-11-05,AKF Classic Boutique,"Clothing Store, Store",1,80000,"WKP-01, Tingkat 1, Kompleks Pengangkutan & Pasar Awam, Larkin, 80350, Johor Bahru, Johor, Larkin Jaya, 80350 Johor Bahru, Johor, Malaysia",80350 Johor Bahru,Johor,80350,,,,07-357 3436,,07-357 3436,1,1,Unknown,OPERATIONAL,ChIJlzM4fEJt2jERIIVnFRnrgok,1.4957947,103.7436285,Losing money to waste but don't know how much,1,,,Google Places API,Rating: 1/5 (1 reviews),,New,,Google Places Scraper,2025-11-05
GOOGLE-ChIJTTDO,2025-11-05,HC Duraclean Sdn. Bhd.,Restaurant,1,80000,"No 2, Jalan Garuda 1, Off Jalan Cenderawasih, 80350, Larkin Jaya, Johor Bahru, Johor, Larkin Jaya, 80350 Johor Bahru, Johor, Malaysia",80350 Johor Bahru,Johor,80350,,,,07-221 7970,,07-221 7970,4,4,Unknown,OPERATIONAL,ChIJTTDOV11t2jERS5G3O3k5Zis,1.4969638,103.7405385,Losing money to waste but don't know how much,1,,,Google Places API,Rating: 4/5 (4 reviews),,New,,Google Places Scraper,2025-11-05
GOOGLE-ChIJz2st,2025-11-05,Mz Win Beauty,"Beauty Salon, Spa",1,80000,"Lot No 01-136, Aras 1, Bazar Larkin Sentral, Jalan Garuda, Larkin, Larkin Sentral, 80350 Johor Bahru, Johor Darul Ta'zim, Malaysia",80350 Johor Bahru,Johor,80350,https://m.facebook.com/mzwinbeautybbu/,,,016-733 1949,,016-733 1949,5,8,Unknown,OPERATIONAL,ChIJz2stsrty2jERN4RM_XFQHLc,1.4954585,103.7436652,Losing money to waste but don't know how much,1,,,Google Places API,Rating: 5/5 (8 reviews),,New,,Google Places Scraper,2025-11-05
GOOGLE-ChIJsTix,2025-11-05,CARiNG Pharmacy | Larkin Sentral,"Pharmacy, Health, Store",1,80000,"Lot 5B-04A/1,Ground, Kompleks Pengangkutan Awam Larkin, Jalan Garuda, Larkin Jaya, 80350 Johor Bahru, Johor, Malaysia",80350 Johor Bahru,Johor,80350,http://www.caring2u.com/,,,017-616 7988,,017-616 7988,4.6,77,Unknown,OPERATIONAL,ChIJsTixhkJt2jER5Fe0UaGdOt8,1.49584,103.7431,Losing money to waste but don't know how much,1,,,Google Places API,Rating: 4.6/5 (77 reviews),,New,,Google Places Scraper,2025-11-05
GOOGLE-ChIJewqS,2025-11-05,Mesra,"Convenience Store, Store",1,80000,"Petronas, Ptb21228, Jln Datin Halimah, Kampung Muafakat, 80350 Johor Bahru, Johor Darul Ta'zim, Malaysia",80350 Johor Bahru,Johor,80350,http://www.mymesra.com.my/,,,1-300-88-8181,,1-300-88-8181,2,2,Unknown,OPERATIONAL,ChIJewqS6mZt2jERt4d-aUgVvV8,1.4993462,103.7361973,Losing money to waste but don't know how much,1,,,Google Places API,Rating: 2/5 (2 reviews),,New,,Google Places Scraper,2025-11-05
GOOGLE-ChIJyQfB,2025-11-05,MAYA BEAUTY CARE,Beauty Salon,1,80000,"1, Jalan Persiaran Susur Larkin Perdana 2, Taman Dato Onn Jaffar, 80350 Johor Bahru, Johor Darul Ta'zim, Malaysia",80350 Johor Bahru,Johor,80350,http://mayabeautycare.blogspot.com/,,,07-235 9858,,07-235 9858,4,1,Unknown,OPERATIONAL,ChIJyQfBX2xt2jERILNxwFwBRf4,1.5021557,103.7489437,Losing money to waste but don't know how much,1,,,Google Places API,Rating: 4/5 (1 reviews),,New,,Google Places Scraper,2025-11-05
GOOGLE-ChIJWX7-,2025-11-05,HAI-O Marketing Sdn Bhd@My Beautiful Bba,Restaurant,1,80000,"81-G & 81-01, Susur Larkin Perdana 1, Taman Larkin Perdana, 80350 Johor Bahru, Johor Darul Ta'zim, Malaysia",80350 Johor Bahru,Johor,80350,,,,07-235 8581,,07-235 8581,5,5,Unknown,OPERATIONAL,ChIJWX7-mGtt2jER4GTuOhVG8_k,1.5001276,103.7490986,Losing money to waste but don't know how much,1,,,Google Places API,Rating: 5/5 (5 reviews),,New,,Google Places Scraper,2025-11-05
GOOGLE-ChIJRZpT,2025-11-05,Imatera Digital Image Services Sdn. Bhd. (Johor),Restaurant,1,80000,"31-01, Susur Larkin Perdana Satu, Jalan Persiaran, Taman Larkin Perdana, 80350 Johor Bahru, Johor, Malaysia",80350 Johor Bahru,Johor,80350,,,,07-235 0823,,07-235 0823,,,Unknown,OPERATIONAL,ChIJRZpTgmtt2jERYeCSPuZdYqo,1.500405,103.749024,Losing money to waste but don't know how much,1,,,Google Places API,Rating: /5 ( reviews),,New,,Google Places Scraper,2025-11-05
GOOGLE-ChIJh4xM,2025-11-05,Poly Auto Spare Parts Sdn. Bhd.,"Car Repair, Store",1,80000,"No. 27, Jalan, Susur Dewata 1, Taman Larkin Perdana, 80350 Johor Bahru, Johor, Malaysia",80350 Johor Bahru,Johor,80350,http://www.polyauto.com.my/location.htm,,,07-234 0198,,07-234 0198,4.4,87,Unknown,OPERATIONAL,ChIJh4xMgmtt2jEROJ0EUz_39eo,1.5012123,103.7476262,Losing money to waste but don't know how much,1,,,Google Places API,Rating: 4.4/5 (87 reviews),,New,,Google Places Scraper,2025-11-05
GOOGLE-ChIJdzX9,2025-11-05,Erwin Travel & Tours Sdn Bhd Larkin,Travel Agency,1,80000,"Lot TT 06, Ground Floor, Terminal Building, Larkin Central, 80350 Johor Bahru, Johor Darul Ta'zim, Malaysia",80350 Johor Bahru,Johor,80350,,,,07-224 7960,,07-224 7960,4.7,24,Unknown,OPERATIONAL,ChIJdzX9m0Jt2jERFeG5BCBZAl0,1.4950872,103.7426484,Losing money to waste but don't know how much,1,,,Google Places API,Rating: 4.7/5 (24 reviews),,New,,Google Places Scraper,2025-11-05
GOOGLE-ChIJ9YXd,2025-11-05,Larkin Sentral,"Bus Station, Transit Station",1,120000,"BT 5, Jalan Garuda, Larkin Jaya, 80350 Johor Bahru, Johor Darul Ta'zim, Malaysia",80350 Johor Bahru,Johor,80350,,,,,,,2.6,1703,Unknown,OPERATIONAL,ChIJ9YXdK8cS2jERRyuL4dWTL4k,1.4950872,103.7426484,Losing money to waste but don't know how much,1,,,Google Places API,Rating: 2.6/5 (1703 reviews),,New,,Google Places Scraper,2025-11-05
GOOGLE-ChIJrdNj,2025-11-05,Eltabina Express,Travel Agency,1,80000,"38, Jalan Garuda, Larkin Jaya, 80350 Johor Bahru, Johor Darul Ta'zim, Malaysia",80350 Johor Bahru,Johor,80350,http://eltabinaexpress.com,,,,,,1.1,10,Unknown,OPERATIONAL,ChIJrdNjl0Jt2jERn6SOXturVTg,1.495565,103.7421969,Losing money to waste but don't know how much,1,,,Google Places API,Rating: 1.1/5 (10 reviews),,New,,Google Places Scraper,2025-11-05
GOOGLE-ChIJ0YvQ,2025-11-05,KKKL Express,Travel Agency,1,80000,"BT 1, Jalan Geroda, Pusat Pangangkutan Awam, 80350 Johor Bahru, Johor Darul Ta'zim, Malaysia",80350 Johor Bahru,Johor,80350,http://kkklexpress.com/,,,07-434 2399,,07-434 2399,2,83,Unknown,OPERATIONAL,ChIJ0YvQmUJt2jERGBET3z0KoS4,1.4956019,103.742172,Losing money to waste but don't know how much,1,,,Google Places API,Rating: 2/5 (83 reviews),,New,,Google Places Scraper,2025-11-05
GOOGLE-ChIJF6g2,2025-11-05,K.B. Maju Shop (实木艺术家具）,Restaurant,1,80000,"No. 351, Jalan Sentosa, Kampung Dato Onn, Larkin, Johor, Larkin Jaya, 80350 Johor Bharu, Johor, Malaysia",80350 Johor Bharu,Johor,80350,,,,07-221 2613,,07-221 2613,,,Unknown,OPERATIONAL,ChIJF6g2WURt2jERRiguOD8Sdu8,1.4903047,103.7432865,Losing money to waste but don't know how much,1,,,Google Places API,Rating: /5 ( reviews),,New,,Google Places Scraper,2025-11-05
GOOGLE-ChIJxUBw,2025-11-05,Pustaka Azhar @ Larkin Sentral 2,"Book Store, Store",1,80000,"5B-110 B, Larkin Transport Terminal, Jalan Garuda, Larkin Jaya, 80250 Johor Bahru, Johor Darul Ta'zim, Malaysia",80250 Johor Bahru,Johor,80250,,,,07-221 0244,,07-221 0244,5,7,Unknown,OPERATIONAL,ChIJxUBwokJt2jERNNufU2es_K8,1.4957616,103.7419457,Losing money to waste but don't know how much,1,,,Google Places API,Rating: 5/5 (7 reviews),,New,,Google Places Scraper,2025-11-05
GOOGLE-ChIJW3sK,2025-11-05,Pustaka Amira,"Book Store, Store",1,80000,"TT05 GROUND FLOOR, LARKIN SENTRAL, Jalan Garuda, Larkin Jaya, 80350 Johor Bahru, Johor Darul Ta'zim, Malaysia",80350 Johor Bahru,Johor,80350,https://t.me/amiramortadza,,,011-1133 4118,,011-1133 4118,4.7,3,Unknown,OPERATIONAL,ChIJW3sKh0Jt2jER8UNQ4yWLK1A,1.4958139,103.7422659,Losing money to waste but don't know how much,1,,,Google Places API,Rating: 4.7/5 (3 reviews),,New,,Google Places Scraper,2025-11-05
GOOGLE-ChIJx3Fo,2025-11-05,Coolblog - Larkin Sentral,Restaurant,1,100000,"Lot No: KS-08, Larkin Bus Sentral, No. 5, Jalan Garuda, Larkin Jaya, 80350 Johor Bahru, Johor, Malaysia",80350 Johor Bahru,Johor,80350,http://coolblog.com.my/,,,07-355 5001,,07-355 5001,2.6,19,$$ (Moderate),OPERATIONAL,ChIJx3FohEJt2jERA6pbQO9QBFU,1.4957895,103.7431268,Losing money to waste but don't know how much,1,,,Google Places API,Rating: 2.6/5 (19 reviews),,New,,Google Places Scraper,2025-11-05
GOOGLE-ChIJwfbW,2025-11-05,KSL Resort Johor Bahru City Centre,Lodging,5,240000,"33, Jalan Seladang, Taman Abad, 80250 Johor Bahru, Johor Darul Ta'zim, Malaysia",80250 Johor Bahru,Johor,80250,http://www.kslresorts.com.my/,,,07-288 2999,,07-288 2999,4,11932,Unknown,OPERATIONAL,ChIJwfbWDzBt2jERL_T_k2BKGLU,1.4860333,103.7630009,Can't standardize operations across locations,2,,,Google Places API,Rating: 4/5 (11932 reviews),,New,,Google Places Scraper,2025-11-05
GOOGLE-ChIJyb9S,2025-11-05,New York Hotel,Lodging,2,160000,"22, Jalan Dato Abdullah Tahir, Taman Abad, 80300 Johor Bahru, Johor Darul Ta'zim, Malaysia",80300 Johor Bahru,Johor,80300,http://www.newyorkhotel.com.my/,,,07-331 1588,,07-331 1588,3.8,3997,Unknown,OPERATIONAL,ChIJyb9SGzNt2jER2SGWtQ_Y328,1.4789176,103.7610499,Losing money to waste but don't know how much,1,,,Google Places API,Rating: 3.8/5 (3997 reviews),,New,,Google Places Scraper,2025-11-05
GOOGLE-ChIJvS7m,2025-11-05,Tune Hotel - Danga Bay,Lodging,1,120000,"Mukim Bandar Lot PTB, Tune Hotel, 22819, Skudai Hwy, Danga Bay, 80200 Johor Bahru, Johor, Malaysia",80200 Johor Bahru,Johor,22819,http://www.tunehotels.com/my/en/our-hotels/danga-bay-johor/,,,07-232 9010,,07-232 9010,3.9,1928,Unknown,OPERATIONAL,ChIJvS7mKLBy2jER7EbW4XFEcFM,1.4848829,103.7169821,Losing money to waste but don't know how much,1,,,Google Places API,Rating: 3.9/5 (1928 reviews),,New,,Google Places Scraper,2025-11-05
GOOGLE-ChIJ4zX6,2025-11-05,Grand Sentosa Hotel,Lodging,1,120000,"Ground Floor, Block A, Sentosa Plaza, Jalan Sutera 2, Taman Sentosa, 80150 Johor Bahru, Johor, Malaysia",80150 Johor Bahru,Johor,80150,,,,07-331 5888,,07-331 5888,3.8,1246,Unknown,OPERATIONAL,ChIJ4zX66yNt2jER3K6a0yCDbEQ,1.4926553,103.7683366,Losing money to waste but don't know how much,1,,,Google Places API,Rating: 3.8/5 (1246 reviews),,New,,Google Places Scraper,2025-11-05
GOOGLE-ChIJU7Ss,2025-11-05,G5 Hotel & Serviced Apartment,Lodging,1,80000,"14, Jalan Dato Abdullah Tahir, Taman Abad, 80050 Johor Bahru, Johor Darul Ta'zim, Malaysia",80050 Johor Bahru,Johor,80050,http://g5hotel.com.my/,,,07-338 8888,,07-338 8888,3.5,401,Unknown,OPERATIONAL,ChIJU7Ssctls2jERKNr0oka_dtE,1.479393,103.7584925,Losing money to waste but don't know how much,1,,,Google Places API,Rating: 3.5/5 (401 reviews),,New,,Google Places Scraper,2025-11-05
