Lead ID,Date Added,Company Name,Business Type,Number of Outlets,Estimated Monthly Revenue (RM),Address,City,State,Postal Code,Website,Primary Contact Name,Job Title,Phone Number,Email Address,WhatsApp,Rating,Review Count,Price Level,Business Status,Google Place ID,Latitude,Longitude,Biggest Pain Point,ICP Tier (1/2/3),Lead Score (0-100),Lead Quality (HOT/WARM/QUALIFIED/COLD),Source,Notes,Follow-up Date,Contact Status (New/Contacted/Qualified/Proposal/Won/Lost),Owner (Sales Rep),Created By,Last Modified,Initial Score Hint,Quality Hint
GOOGLE-ChIJsZBB,2025-11-05,DLUX AUTO DETAILING,Cafe,1,80000,"77, Jalan Serampang, Taman Sri Tebrau, 80400 Johor Bahru, Johor Darul Ta'zim, Malaysia",80400 Johor Bahru,Johor,80400.0,,,,+60182404860,,+60182404860,4.5,55.0,Unknown,OPERATIONAL,ChIJsZBB2Sht2jERLwQA5BNh62Q,1.4847788,103.7728134,Losing money to waste but don't know how much,1,,,Google Places API,Rating: 4.5/5 (55 reviews),,New,,Google Places Scraper,2025-11-05,85,WARM
GOOGLE-ChIJYcm6,2025-11-05,JDT Cafe,Cafe,1,100000,"Jalan Datuk, Dataran Bandaraya Johor Bahru, 80100 Johor Bahru, Johor Darul Ta'zim, Malaysia",80100 Johor Bahru,Johor,80100.0,,,,,,,4.2,401.0,$$ (Moderate),OPERATIONAL,ChIJYcm6Jr0S2jERAGzR2ZYnJRo,1.4602521,103.7414064,Losing money to waste but don't know how much,1,,,Google Places API,Rating: 4.2/5 (401 reviews),,New,,Google Places Scraper,2025-11-05,70,QUALIFIED
GOOGLE-ChIJeaPG,2025-11-05,Restoran Aik Sen,Cafe,1,80000,"No.158, Jalan Ngee Heng, Bandar Johor Bahru, 80000 Johor Bahru, Johor Darul Ta'zim, Malaysia",80000 Johor Bahru,Johor,80000.0,http://www.facebook.com/Restoran-Aik-Sen-1964327820556410/,,,+6072232264,,+6072232264,4.1,27.0,Unknown,OPERATIONAL,ChIJeaPGscUS2jERdRfMi5cIAq8,1.465868,103.760006,Losing money to waste but don't know how much,1,,,Google Places API,Rating: 4.1/5 (27 reviews),,New,,Google Places Scraper,2025-11-05,85,WARM
GOOGLE-ChIJiWkA,2025-11-05,BBQ Lamb JB - Smokehouse & Grill,"Cafe, Restaurant",1,100000,"11, Jalan Songkit 10, Taman Sentosa, 80150 Johor Bahru, Johor Darul Ta'zim, Malaysia",80150 Johor Bahru,Johor,80150.0,https://g.page/bbqlambjb,,,+60187738794,,+60187738794,4.6,446.0,$$ (Moderate),CLOSED_TEMPORARILY,ChIJiWkACiBt2jERvG51G8IwB_w,1.4954242,103.7754924,Losing money to waste but don't know how much,1,,,Google Places API,Rating: 4.6/5 (446 reviews),,New,,Google Places Scraper,2025-11-05,85,WARM
GOOGLE-ChIJHVd_,2025-11-05,Each a Cup,"Cafe, Grocery Or Supermarket, Store",1,100000,"Jalan Serampang, Taman Pelangi, 80400 Johor Bahru, Johor Darul Ta'zim, Malaysia",80400 Johor Bahru,Johor,80400.0,http://www.each-a-cup.com.my/,,,+60167711923,,+60167711923,,,$$ (Moderate),OPERATIONAL,ChIJHVd_0ilt2jERd63sIP9gaeM,1.484022,103.7745511,Losing money to waste but don't know how much,1,,,Google Places API,Rating: /5 ( reviews),,New,,Google Places Scraper,2025-11-05,75,WARM
GOOGLE-ChIJT-H4,2025-11-05,Shell,"Gas Station, Cafe, Convenience Store",1,100000,"61, Jalan Wong Ah Fook, Bandar Johor Bahru, 80000 Johor Bahru, Johor Darul Ta'zim, Malaysia",80000 Johor Bahru,Johor,80000.0,https://find.shell.com/my/fuel/10208789-shell-jln-wong-ah-fook-johor-bahru/en_MY,,,+6072247863,,+6072247863,3.6,113.0,$$ (Moderate),OPERATIONAL,ChIJT-H478QS2jERycN663IwmvI,1.464748,103.761481,Losing money to waste but don't know how much,1,,,Google Places API,Rating: 3.6/5 (113 reviews),,New,,Google Places Scraper,2025-11-05,80,WARM
GOOGLE-ChIJk7Bq,2025-11-05,Amaya Food Gallery at Amari Johor Bahru,"Restaurant, Cafe",1,80000,"82C, Jalan Trus, Bandar Johor Bahru, 80000 Johor Bahru, Johor Darul Ta'zim, Malaysia",80000 Johor Bahru,Johor,80000.0,https://www.amari.com/johor-bahru/dine?utm_source=google&utm_medium=gmb&utm_campaign=ajm-dining,,,+60167768547,,+60167768547,4.2,162.0,Unknown,OPERATIONAL,ChIJk7Bq5OcS2jERadt6ATEguoY,1.46334,103.7620547,Losing money to waste but don't know how much,1,,,Google Places API,Rating: 4.2/5 (162 reviews),,New,,Google Places Scraper,2025-11-05,85,WARM
GOOGLE-ChIJPcP0,2025-11-05,Secret Recipe Angsana Plaza,"Restaurant, Cafe",1,100000,"52, Jalan Tampoi, Johor, Bandar Baru Uda, SC2.1, Level 2, Angsana Johor Bahru Mall, Bandar Baru Uda, 81200 Johor Bahru, Johor, Malaysia",81200 Johor Bahru,Johor,81200.0,http://www.secretrecipe.com.my,,,+6072326275,,+6072326275,2.8,142.0,$$ (Moderate),OPERATIONAL,ChIJPcP0B8By2jERm2VEX8Wukag,1.4959323,103.7055299,Losing money to waste but don't know how much,1,,,Google Places API,Rating: 2.8/5 (142 reviews),,New,,Google Places Scraper,2025-11-05,80,WARM
GOOGLE-ChIJBRq2,2025-11-05,The Coffee Bean & Tea Leaf,Cafe,1,100000,"Lot J1-01 & JK1-16, Level 1, Johor Bahru City Square, 106 108, Jalan Wong Ah Fook, Bandar Johor Bahru, 80000 Johor Bahru, Johor Darul Ta'zim, Malaysia",80000 Johor Bahru,Johor,80000.0,https://www.coffeebean.com.my/,,,+6072070216,,+6072070216,3.9,154.0,$$ (Moderate),OPERATIONAL,ChIJBRq2zNwS2jERr9UIV31XpKc,1.46159,103.76405,Losing money to waste but don't know how much,1,,,Google Places API,Rating: 3.9/5 (154 reviews),,New,,Google Places Scraper,2025-11-05,80,WARM
GOOGLE-ChIJGUoB,2025-11-05,Gong Cha City Square,Cafe,1,100000,"Lot MK3-05, Johor Bahru City Square, 106 & 108, Jalan Wong Ah Fook, Bandar Johor Bahru, 80000 Johor Bahru, Johor Darul Ta'zim, Malaysia",80000 Johor Bahru,Johor,80000.0,https://www.gong-cha.com.my/,,,+60321665328,,+60321665328,3.2,72.0,$$ (Moderate),OPERATIONAL,ChIJGUoBy9wS2jERehq1asqVUc0,1.4620887,103.7636735,Losing money to waste but don't know how much,1,,,Google Places API,Rating: 3.2/5 (72 reviews),,New,,Google Places Scraper,2025-11-05,80,WARM
GOOGLE-ChIJh2n_,2025-11-05,Secret Recipe @ City Square Mall,"Restaurant, Cafe",1,100000,"Jalan Wong Ah Fook MB-02A, Level B1, JB City Square, Bandar Johor Bahru, 80000 Johor Bahru, Johor, Malaysia",80000 Johor Bahru,Johor,80000.0,http://www.secretrecipe.com.my,,,+6072912344,,+6072912344,2.9,250.0,$$ (Moderate),OPERATIONAL,ChIJh2n_ytwS2jER0S38h5o6Yes,1.461799,103.7639603,Losing money to waste but don't know how much,1,,,Google Places API,Rating: 2.9/5 (250 reviews),,New,,Google Places Scraper,2025-11-05,80,WARM
GOOGLE-ChIJf6TI,2025-11-05,Citrus Cafe,Cafe,1,80000,"Jalan Station, Bandar Johor Bahru, 80000 Johor Bahru, Johor Darul Ta'zim, Malaysia",80000 Johor Bahru,Johor,80000.0,http://www.citrushoteljb.com/,,,+6072216412,,+6072216412,,,Unknown,OPERATIONAL,ChIJf6TI2NwS2jERCJgvAWckS6g,1.4604347,103.7645004,Losing money to waste but don't know how much,1,,,Google Places API,Rating: /5 ( reviews),,New,,Google Places Scraper,2025-11-05,75,WARM
GOOGLE-ChIJIfs7,2025-11-05,Pappa Roti,Cafe,1,80000,"LG 34, Galleria a Kotaraya, Jalan Trus, Bandar Johor Bahru, 80000 Johor Bahru, Johor Darul Ta'zim, Malaysia",80000 Johor Bahru,Johor,80000.0,http://www.papparoti.com.my,,,,,,2.8,22.0,Unknown,OPERATIONAL,ChIJIfs7scIS2jER-Y3F785UAYs,1.459236,103.7631979,Losing money to waste but don't know how much,1,,,Google Places API,Rating: 2.8/5 (22 reviews),,New,,Google Places Scraper,2025-11-05,65,QUALIFIED
GOOGLE-ChIJxzVy,2025-11-05,The Replacement - Lodge & Kitchen,"Cafe, Restaurant",1,150000,"33 & 34, 34, Jalan Dhoby, Bandar Johor Bahru, 80000 Johor Bahru, Johor Darul Ta'zim, Malaysia",80000 Johor Bahru,Johor,80000.0,https://www.facebook.com/thereplacementlandk/,,,+60125477885,,+60125477885,4.2,1398.0,$$ (Moderate),OPERATIONAL,ChIJxzVycOgS2jERJEPQXVyiImA,1.4571005,103.763828,Losing money to waste but don't know how much,1,,,Google Places API,Rating: 4.2/5 (1398 reviews),,New,,Google Places Scraper,2025-11-05,95,HOT
GOOGLE-ChIJZxAs,2025-11-05,George & Dragon Cafe,"Cafe, Restaurant",1,200000,"No. 1 & 3, Jalan Glasiar, Taman Tasek, 80200 Johor Bahru, Johor Darul Ta'zim, Malaysia",80200 Johor Bahru,Johor,80200.0,https://letsumai.com/widget/george-and-dragon?fbclid=PAZXh0bgNhZW0CMTEAAaa0s-Ref19ZG1KsMzknrWHM8M-qbGFxHUCns_SjHpQX-HwCxVt-1gORLHA_aem_N2UxwWKVlU2LEuqTOKeKTQ&party_size=2&date=2024-08-15,,,+6072323761,,+6072323761,4.3,749.0,$$$ (Expensive),OPERATIONAL,ChIJZxAszady2jERUmJX5kHFSAc,1.4875693,103.7260182,Losing money to waste but don't know how much,2,,,Google Places API,Rating: 4.3/5 (749 reviews),,New,,Google Places Scraper,2025-11-05,90,HOT
GOOGLE-ChIJZ4wU,2025-11-05,Kopitiam Kim (Pelangi),"Cafe, Store",1,80000,"38, Jalan Kuning, Taman Pelangi, 80400 Johor Bahru, Johor Darul Ta'zim, Malaysia",80400 Johor Bahru,Johor,80400.0,,,,+60127031633,,+60127031633,3.6,124.0,Unknown,OPERATIONAL,ChIJZ4wU4Clt2jERlb4MKCuC0Ao,1.483199,103.775084,Losing money to waste but don't know how much,1,,,Google Places API,Rating: 3.6/5 (124 reviews),,New,,Google Places Scraper,2025-11-05,80,WARM
GOOGLE-ChIJc7si,2025-11-05,Kraezy Coffee Larkin,Cafe,1,80000,"8, Jln Geroda 2/1, Larkin Jaya, 80350 Johor Bahru, Johor Darul Ta'zim, Malaysia",80350 Johor Bahru,Johor,80350.0,http://kraezycoffee.com.my/,,,+60127033865,,+60127033865,4.1,189.0,Unknown,OPERATIONAL,ChIJc7sisZtt2jERCE5R8S_sHBU,1.4940608,103.7410165,Losing money to waste but don't know how much,1,,,Google Places API,Rating: 4.1/5 (189 reviews),,New,,Google Places Scraper,2025-11-05,85,WARM
GOOGLE-ChIJYxil,2025-11-05,"ZUS Coffee - Larkin Jaya, Johor Bahru",Cafe,1,80000,"7(GF, Jln Geroda 2/1, Larkin Jaya, 80350 Johor Bahru, Johor Darul Ta'zim, Malaysia",80350 Johor Bahru,Johor,80350.0,https://zuscoffee.com/,,,+60128161340,,+60128161340,4.2,96.0,Unknown,OPERATIONAL,ChIJYxilxRpt2jERIn530wkyFv0,1.4945877,103.7414104,Losing money to waste but don't know how much,1,,,Google Places API,Rating: 4.2/5 (96 reviews),,New,,Google Places Scraper,2025-11-05,85,WARM
GOOGLE-ChIJ29Y_,2025-11-05,Coffee Lover,Cafe,1,80000,"32, 2/2, Jalan Garuda, Larkin Jaya, 80350 Johor Bahru, Johor Darul Ta'zim, Malaysia",80350 Johor Bahru,Johor,80350.0,,,,+601169691961,,+601169691961,4.3,51.0,Unknown,CLOSED_TEMPORARILY,ChIJ29Y_2oNt2jER6R_IMxj1WDo,1.4942952,103.7401084,Losing money to waste but don't know how much,1,,,Google Places API,Rating: 4.3/5 (51 reviews),,New,,Google Places Scraper,2025-11-05,85,WARM
GOOGLE-ChIJ0WMt,2025-11-05,Puteri Cafe,"Cafe, Store",1,80000,"33, Jalan Tun Abdul Razak (Susur 5), Larkin Jaya, 80350 Johor Bahru, Johor Darul Ta'zim, Malaysia",80350 Johor Bahru,Johor,80350.0,,,,,,,3.3,3.0,Unknown,OPERATIONAL,ChIJ0WMtPxht2jERONrMzy-qt34,1.4906344,103.7417557,Losing money to waste but don't know how much,1,,,Google Places API,Rating: 3.3/5 (3 reviews),,New,,Google Places Scraper,2025-11-05,65,QUALIFIED
GOOGLE-ChIJ06je,2025-11-05,The Coffee Bean & Tea Leaf,Cafe,1,100000,"Level 1, Annexe, Block KPJ Puteri Specialist Hospital, 33, Jalan Tun Abdul Razak (Susur 5), Larkin Jaya, 80350 Johor Bahru, Johor Darul Ta'zim, Malaysia",80350 Johor Bahru,Johor,80350.0,https://www.coffeebean.com.my/,,,+6072073788,,+6072073788,3.9,95.0,$$ (Moderate),OPERATIONAL,ChIJ06jeVUBt2jERz71IP58Cn-U,1.4905979,103.7419151,Losing money to waste but don't know how much,1,,,Google Places API,Rating: 3.9/5 (95 reviews),,New,,Google Places Scraper,2025-11-05,80,WARM
GOOGLE-ChIJsWBr,2025-11-05,Serambi Uda Cafe,Cafe,1,100000,"40, Jln Geroda 2/1, Larkin Jaya, 80350 Johor Bahru, Johor Darul Ta'zim, Malaysia",80350 Johor Bahru,Johor,80350.0,,,,+60129966706,,+60129966706,4.0,616.0,$$ (Moderate),OPERATIONAL,ChIJsWBr4Lty2jERC9B_0GP7vxU,1.4944832,103.7400243,Losing money to waste but don't know how much,1,,,Google Places API,Rating: 4/5 (616 reviews),,New,,Google Places Scraper,2025-11-05,90,HOT
GOOGLE-ChIJJ5PW,2025-11-05,Gigi Coffee Larkin Sentral,"Cafe, Store",1,80000,"13, Jln Geroda 2/1, Larkin, 80350 Johor Bahru, Johor Darul Ta'zim, Malaysia",80350 Johor Bahru,Johor,80350.0,https://www.gigicoffee.com/,,,,,,4.9,84.0,Unknown,OPERATIONAL,ChIJJ5PW1sht2jERpxD1tjeYtTs,1.4950304,103.7412924,Losing money to waste but don't know how much,1,,,Google Places API,Rating: 4.9/5 (84 reviews),,New,,Google Places Scraper,2025-11-05,70,QUALIFIED
GOOGLE-ChIJTVGl,2025-11-05,Coffee Talk,Cafe,1,80000,"Ground floor PSJ, Larkin Jaya, 80350 Johor Bahru, Johor, Malaysia",80350 Johor Bahru,Johor,80350.0,,,,,,,3.5,2.0,Unknown,OPERATIONAL,ChIJTVGlYGht2jERs9Cx4ger5_Y,1.4902937,103.7419499,Losing money to waste but don't know how much,1,,,Google Places API,Rating: 3.5/5 (2 reviews),,New,,Google Places Scraper,2025-11-05,65,QUALIFIED
GOOGLE-ChIJ27fr,2025-11-05,kedai makan chin eet siang,"Cafe, Store",1,80000,"38, Jalan Garuda, Larkin Jaya, 80350 Johor Bahru, Johor Darul Ta'zim, Malaysia",80350 Johor Bahru,Johor,80350.0,,,,,,,2.8,4.0,Unknown,OPERATIONAL,ChIJ27fr7zVt2jERduwO7fs5Svs,1.4954313,103.7417135,Losing money to waste but don't know how much,1,,,Google Places API,Rating: 2.8/5 (4 reviews),,New,,Google Places Scraper,2025-11-05,65,QUALIFIED
GOOGLE-ChIJ-dyk,2025-11-05,Kedai Kopi Carderk,"Cafe, Store",1,80000,"33, Jalan Garoda 2, Larkin Jaya, 80350 Johor Bahru, Johor Darul Ta'zim, Malaysia",80350 Johor Bahru,Johor,80350.0,,,,,,,,,Unknown,OPERATIONAL,ChIJ-dykBABt2jERbRXVpXAh0_I,1.4954979,103.741168,Losing money to waste but don't know how much,1,,,Google Places API,Rating: /5 ( reviews),,New,,Google Places Scraper,2025-11-05,60,QUALIFIED
GOOGLE-ChIJX73J,2025-11-05,ELLEZARA CHOCOLATE & DESSERT LARKIN,Cafe,1,80000,"29, Jln Geroda 2/1, Larkin Jaya, 80350 Johor Bahru, Johor Darul Ta'zim, Malaysia",80350 Johor Bahru,Johor,80350.0,https://instagram.com/ellezarachocolate.officiall?igshid=MzRlODBiNWFlZA==,,,+60127864926,,+60127864926,3.2,85.0,Unknown,OPERATIONAL,ChIJX73J_ZRt2jERvF8p04fC3t8,1.4956806,103.7411911,Losing money to waste but don't know how much,1,,,Google Places API,Rating: 3.2/5 (85 reviews),,New,,Google Places Scraper,2025-11-05,80,WARM
GOOGLE-ChIJE7bd,2025-11-05,Idah Orang Kampung,"Cafe, Store",1,80000,"Malaysia, Johor Darul Ta'zim, Johor Bahru, Larkin Jaya, Jalan Garuda, マレーシア",Larkin Jaya,Johor,,,,,,,,3.7,3.0,Unknown,OPERATIONAL,ChIJE7bdNQBt2jERWPHLWS96rKE,1.4956682,103.7417765,Losing money to waste but don't know how much,1,,,Google Places API,Rating: 3.7/5 (3 reviews),,New,,Google Places Scraper,2025-11-05,65,QUALIFIED
GOOGLE-ChIJudPx,2025-11-05,Tan Cheng Yong Minuman,"Cafe, Store",1,80000,"Malaysia, Johor Darul Ta'zim, Johor Bahru, Larkin Jaya, Jalan Garuda, MS64, Tingkat 2邮政编码: 80350",Jalan Garuda,Johor,80350.0,,,,,,,4.4,9.0,Unknown,OPERATIONAL,ChIJudPxGudt2jEROgkkydSdI5s,1.4956682,103.7417765,Losing money to waste but don't know how much,1,,,Google Places API,Rating: 4.4/5 (9 reviews),,New,,Google Places Scraper,2025-11-05,70,QUALIFIED
GOOGLE-ChIJg9L8,2025-11-05,TEALIVE LARKIN,Cafe,1,80000,"33, Jalan Garoda 2, Larkin Jaya, 80350 Johor Bahru, Johor Darul Ta'zim, Malaysia",80350 Johor Bahru,Johor,80350.0,https://www.tealive.com.my/,,,,,,3.0,56.0,Unknown,OPERATIONAL,ChIJg9L8r5tt2jERHBKDQG4wJ4g,1.4957231,103.7411602,Losing money to waste but don't know how much,1,,,Google Places API,Rating: 3/5 (56 reviews),,New,,Google Places Scraper,2025-11-05,65,QUALIFIED
GOOGLE-ChIJEf40,2025-11-05,Dapur Kopi Dellysha,"Cafe, Store",1,80000,"no 24, Jalan Surau, Stulang Bahru, 80350 Johor Bahru, Johor Darul Ta'zim, Malaysia",80350 Johor Bahru,Johor,80350.0,,,,,,,,,Unknown,OPERATIONAL,ChIJEf40bwBt2jER79nPuhKj03w,1.4957845,103.7411224,Losing money to waste but don't know how much,1,,,Google Places API,Rating: /5 ( reviews),,New,,Google Places Scraper,2025-11-05,60,QUALIFIED
GOOGLE-ChIJEZ47,2025-11-05,Kafe Rabu Samad,Cafe,1,80000,"Larkin Jaya, 80350 Johor Bahru, Johor, Malaysia",80350 Johor Bahru,Johor,80350.0,,,,,,,4.6,11.0,Unknown,OPERATIONAL,ChIJEZ47NGht2jERGnClxadDZlk,1.495933,103.7428475,Losing money to waste but don't know how much,1,,,Google Places API,Rating: 4.6/5 (11 reviews),,New,,Google Places Scraper,2025-11-05,70,QUALIFIED
GOOGLE-ChIJY1gw,2025-11-05,Mamak store,Cafe,1,80000,"Larkin Jaya, 80350 Johor Bahru, Johor, Malaysia",80350 Johor Bahru,Johor,80350.0,,,,,,,2.0,13.0,Unknown,OPERATIONAL,ChIJY1gwfUJt2jERxJRdbL7V4uU,1.4956095,103.7435897,Losing money to waste but don't know how much,1,,,Google Places API,Rating: 2/5 (13 reviews),,New,,Google Places Scraper,2025-11-05,65,QUALIFIED
GOOGLE-ChIJs7Yp,2025-11-05,Richiamo Coffee - Larkin Sentral,Cafe,1,80000,"Lot B-05, Level 1, Larkin Sentral, 5, Jalan Garuda, Larkin Jaya, 80350 Johor Bahru, Johor Darul Ta'zim, Malaysia",80350 Johor Bahru,Johor,80350.0,https://instagram.com/richiamo.larkinsentral?igshid=ZDdkNTZiNTM=,,,+60129109727,,+60129109727,4.1,50.0,Unknown,OPERATIONAL,ChIJs7YpI21t2jERiq3qW5cwsy0,1.4955127,103.7437902,Losing money to waste but don't know how much,1,,,Google Places API,Rating: 4.1/5 (50 reviews),,New,,Google Places Scraper,2025-11-05,85,WARM
GOOGLE-ChIJaUSn,2025-11-05,Kafe Permata Asfa,"Cafe, Store",1,80000,"Jalan Garuda, Larkin Jaya, 80350 Johor Bahru, Johor Darul Ta'zim, Malaysia",80350 Johor Bahru,Johor,80350.0,,,,,,,3.0,1.0,Unknown,OPERATIONAL,ChIJaUSnUgBt2jERlKPUQF6hSfU,1.4960157,103.7430272,Losing money to waste but don't know how much,1,,,Google Places API,Rating: 3/5 (1 reviews),,New,,Google Places Scraper,2025-11-05,65,QUALIFIED
GOOGLE-ChIJ53w2,2025-11-05,Larkin Coffee,"Cafe, Store",1,80000,"1, Jalan Kenyalang, Taman Dato Onn Jaffar, 80350 Johor Bahru, Johor Darul Ta'zim, Malaysia",80350 Johor Bahru,Johor,80350.0,,,,,,,,,Unknown,OPERATIONAL,ChIJ53w2AwBt2jERtfhNCplKH8s,1.4958082,103.7439587,Losing money to waste but don't know how much,1,,,Google Places API,Rating: /5 ( reviews),,New,,Google Places Scraper,2025-11-05,60,QUALIFIED
GOOGLE-ChIJ1Rlh,2025-11-05,MAMJZ FOOD ENTERPRISE,"Cafe, Store",1,80000,"BZ-10, Tingkat Bawah, Bazar Terminal, Larkin Sentral, 80350 Johor Bahru, Johor Darul Ta'zim, Malaysia",80350 Johor Bahru,Johor,80350.0,https://www.facebook.com/100063706254210/posts/pfbid0256QxAdUWDm2JWkyXVaPG8CF1BYvqzyE1B9PgtAECXbQBvpHjEoTz49H8DmUPH5AVl/?mibextid=cr9u03,,,+60107194469,,+60107194469,,,Unknown,OPERATIONAL,ChIJ1RlhNLNt2jERWAKnzx-7I8o,1.4964507,103.7431777,Losing money to waste but don't know how much,1,,,Google Places API,Rating: /5 ( reviews),,New,,Google Places Scraper,2025-11-05,75,WARM
GOOGLE-ChIJOcgO,2025-11-05,CHAR KUEH CENDERAWASIH,Cafe,1,80000,"10m, Jalan Cenderawasih, Larkin Jaya, 80350 Johor Bahru, Johor Darul Ta'zim, Malaysia",80350 Johor Bahru,Johor,80350.0,,,,,,,,,Unknown,OPERATIONAL,ChIJOcgO-odt2jERBhtLIUkaRJ4,1.4965508,103.7397683,Losing money to waste but don't know how much,1,,,Google Places API,Rating: /5 ( reviews),,New,,Google Places Scraper,2025-11-05,60,QUALIFIED
GOOGLE-ChIJub52,2025-11-05,Hana Tomyam Thai Food,"Cafe, Restaurant",1,80000,"G14, 1, Jalan Cenderawasih, Larkin Jaya, 80350 Johor Bahru, Johor Darul Ta'zim, Malaysia",80350 Johor Bahru,Johor,80350.0,,,,+60167991096,,+60167991096,4.3,15.0,Unknown,OPERATIONAL,ChIJub52MCZt2jERejpQs5UweOQ,1.4965485,103.7394883,Losing money to waste but don't know how much,1,,,Google Places API,Rating: 4.3/5 (15 reviews),,New,,Google Places Scraper,2025-11-05,85,WARM
GOOGLE-ChIJFRfC,2025-11-05,LARKIN LIMO TRAVEL & TOUR SDN.BHD,Cafe,1,80000,"Taman Dataran, 05-02, Jalan Dataran Larkin 1, Larkin, 80350 Johor Bahru, Johor Darul Ta'zim, Malaysia",80350 Johor Bahru,Johor,80350.0,,,,+601110907926,,+601110907926,5.0,2.0,Unknown,OPERATIONAL,ChIJFRfCJq5z2jERrPhqv_t1xLc,1.4970564,103.7416298,Losing money to waste but don't know how much,1,,,Google Places API,Rating: 5/5 (2 reviews),,New,,Google Places Scraper,2025-11-05,85,WARM
GOOGLE-ChIJUd44,2025-11-05,Kafe Bulan,Cafe,1,80000,"10F, Jalan Cenderawasih, Larkin Jaya, 80350 Johor Bahru, Johor Darul Ta'zim, Malaysia",80350 Johor Bahru,Johor,80350.0,,,,,,,4.2,25.0,Unknown,OPERATIONAL,ChIJUd445Gdt2jERr08MfGP-I8E,1.4969941,103.7400215,Losing money to waste but don't know how much,1,,,Google Places API,Rating: 4.2/5 (25 reviews),,New,,Google Places Scraper,2025-11-05,70,QUALIFIED
GOOGLE-ChIJRYlj,2025-11-05,Dunkin' Donuts @ Larkin Sentral,"Bakery, Store",1,100000,"Ground Floor, Larkin Sentral, Ks 01, Larkin Sentral, Jalan Garuda, Larkin Jaya, 80350 Johor Bahru, Johor, Malaysia",80350 Johor Bahru,Johor,80350.0,,,,+6072228708,,+6072228708,3.4,58.0,$$ (Moderate),OPERATIONAL,ChIJRYljZEJt2jERTeOvYH0zB10,1.4956662,103.7423703,Losing money to waste but don't know how much,1,,,Google Places API,Rating: 3.4/5 (58 reviews),,New,,Google Places Scraper,2025-11-05,80,WARM
GOOGLE-ChIJz4kH,2025-11-05,Parsley,"Bakery, Store",1,80000,"G12 Blok D, Suria Mas Suites, Jalan Serantau, Dato Onn, 80350 Larkin, Johor Darul Ta'zim, Malaysia",80350 Larkin,Johor,80350.0,,,,+60197719774,,+60197719774,4.0,2.0,Unknown,OPERATIONAL,ChIJz4kHcTht2jERgc6DolCqcJA,1.4882739,103.7526258,Losing money to waste but don't know how much,1,,,Google Places API,Rating: 4/5 (2 reviews),,New,,Google Places Scraper,2025-11-05,85,WARM
GOOGLE-ChIJBdsl,2025-11-05,Moonlight Cake House (KSL),"Bakery, Store",1,100000,"LG-43, Lower Ground Floor, KSL City Mall, 33, Jalan Seladang, Taman Abad, 80250 Johor Bahru, Johor, Malaysia",80250 Johor Bahru,Johor,80250.0,https://app.moonlightcake.com/,,,+6073657120,,+6073657120,4.0,58.0,$$ (Moderate),OPERATIONAL,ChIJBdslSTBt2jERJ-OFSYCqmgI,1.4858456,103.762422,Losing money to waste but don't know how much,1,,,Google Places API,Rating: 4/5 (58 reviews),,New,,Google Places Scraper,2025-11-05,85,WARM
GOOGLE-ChIJG95b,2025-11-05,Dunkin Donuts,"Bakery, Store",1,100000,"32,34, Jalan Bayu 2/4, Taman Perindustrian Tampoi Jaya, 81200 Johor Bahru, Johor Darul Ta'zim, Malaysia",81200 Johor Bahru,Johor,81200.0,,,,+60127877468,,+60127877468,,,$$ (Moderate),OPERATIONAL,ChIJG95bLINt2jEROn4x520Q6gM,1.5177449,103.740297,Losing money to waste but don't know how much,1,,,Google Places API,Rating: /5 ( reviews),,New,,Google Places Scraper,2025-11-05,75,WARM
GOOGLE-ChIJDXDL,2025-11-05,SDS Bakery @ Plaza Pelangi,"Bakery, Store",1,100000,"Lot K1 1 & K1, 2, Level 1 Plaza Pelangi, Johor, GROUND FLOOR, PLAZA PELANGI, 2, Jalan Kuning, Taman Pelangi, 80400 Johor Bahru, Johor, Malaysia",80400 Johor Bahru,Johor,80400.0,http://www.sdsgroups.com/,,,+6073312670,,+6073312670,3.5,58.0,$$ (Moderate),OPERATIONAL,ChIJDXDLZ6MT2jERuXlBU3svEzg,1.4801481,103.7646437,Losing money to waste but don't know how much,1,,,Google Places API,Rating: 3.5/5 (58 reviews),,New,,Google Places Scraper,2025-11-05,80,WARM
GOOGLE-ChIJ3civ,2025-11-05,Season Bakery Taman Pelangi,"Bakery, Store",1,100000,"82, Jalan Serampang, Taman Tebrau Jaya, 80400 Johor Bahru, Johor Darul Ta'zim, Malaysia",80400 Johor Bahru,Johor,80400.0,http://www.seasongroup.com.my/,,,+6073331626,,+6073331626,3.6,58.0,$$ (Moderate),OPERATIONAL,ChIJ3civKylt2jERw3VoEagjkTc,1.4841095,103.7696313,Losing money to waste but don't know how much,1,,,Google Places API,Rating: 3.6/5 (58 reviews),,New,,Google Places Scraper,2025-11-05,80,WARM
GOOGLE-ChIJ4YFu,2025-11-05,Sutera Rasa Cake House,"Bakery, Store",1,80000,"28, Jalan Padi 2, Bandar Baru Uda, 81200 Johor Bahru, Johor Darul Ta'zim, Malaysia",81200 Johor Bahru,Johor,81200.0,http://www.facebook.com/suterarasacakehouse,,,+60192918603,,+60192918603,4.2,50.0,Unknown,OPERATIONAL,ChIJ4YFu57ty2jERgTaEM4bUVpQ,1.490318,103.711953,Losing money to waste but don't know how much,1,,,Google Places API,Rating: 4.2/5 (50 reviews),,New,,Google Places Scraper,2025-11-05,85,WARM
